GOBIERNO,SIGLAS,DEPENDENCIA,CLAVEUC,NOMBRE_DE_LA_UC,RESPONSABLE,NUMERO_EXPEDIENTE,TITULO_EXPEDIENTE,PLANTILLA_EXPEDIENTE,NUMERO_PROCEDIMIENTO,EXP_F_FALLO,PROC_F_PUBLICACION,FECHA_APERTURA_PROPOSICIONES,CARACTER,TIPO_CONTRATACION,TIPO_PROCEDIMIENTO,FORMA_PROCEDIMIENTO,CODIGO_CONTRATO,TITULO_CONTRATO,FECHA_INICIO,FECHA_FIN,IMPORTE_CONTRATO,MONEDA,ESTATUS_CONTRATO,ARCHIVADO,RAMO,CLAVE_PROGRAMA,APORTACION_FEDERAL,FECHA_CELEBRACION,CONTRATO_MARCO,COMPRA_CONSOLIDADA,PLURIANUAL,CLAVE_CARTERA_SHCP,ESTRATIFICACION_MUC,PROVEEDOR_CONTRATISTA,ESTRATIFICACION_MPC,ESTATUS_EMPRESA,CUENTA_ADMINISTRADA_POR,ANUNCIO
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,629712,CONTRATACION DE LA POLIZA DE SEGURO PARA EL PROGRAMA DE VERANO SEP-SNTE 2014,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N67-2014,,,2014-07-10 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,637882, CONTRATACION DE LA POLIZA DE SEGURO PARA EL PROGRAMA DE VERANO SEP-SNTE 2014,2014-07-21,2014-08-08,24770.71,MXN,Expirado,No,,,,2014-07-21 00:00:00 GMT,0,0,0,,No MIPYME,"ASEGURADORA INTERACCIONES, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=420687
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,629104,"Curso de Capacitación y Desarrollo de evidencias de desempeño, de conocimiento y",07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N66-2014,,,2014-07-11 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,637870,"Curso de Capacitación y Desarrollo de evidencias de desempeño, de conocimiento y",2014-07-21,2014-08-08,57000,MXN,Expirado,No,,,,2014-07-21 00:00:00 GMT,0,0,0,,No MIPYME,"DRAGO CONSULTORES, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=458760
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,632523,ADQUISICION DE MATERIALES Y UTILES PARA EL PROCESAMIENTO EN EQUIPOS Y BIENES INF,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N71-2014,,,2014-07-16 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,607182, ADQUISICION DE MATERIALES Y UTILES PARA EL PROCESAMIENTO EN EQUIPOS Y BIENES INF ,2014-07-17,2014-07-31,188649,MXN,Expirado,No,,,,,0,0,0,,Micro,RAUL CISNEROS PEGUERO,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=422785
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,631157,CONTRATACION DE CURSO-TALLER EL TRABAJO COLABORATIVO Y EL LIDERAZGO,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N69-2014,,,2014-07-10 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,631131, CONTRATACION DE CURSO-TALLER EL TRABAJO COLABORATIVO Y EL LIDERAZGO,2014-07-14,2014-12-31,30000,MXN,Terminado,No,,,,2014-07-14 00:00:00 GMT,0,0,0,,No MIPYME,"CAPACITADORES CREATIVOS CHIPICHAPE, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=421779
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,627137,ADQUISICION DE MATERIAL DIDACTICO PARA EL PROGRAMA DE VERANO,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N62-2014,,,2014-07-08 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,607732,- ADQUISICION DE MATERIAL DIDACTICO PARA EL PROGRAMA DE VERANO Contenido principal Contenido principal,2014-07-11,2014-07-11,111925,MXN,Expirado,No,,,,,0,0,0,,Micro,COMERCIALIZADORA DOS B SA DE CV,Micro,Habilitado,PoC,
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,631241,CONTRATACION DEL CURSO-TALLER CREATIVIDAD COMO MOTOR DEL APRENDIZAJE,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N70-2014,,2014-10-16 18:10,2014-10-17 13:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,637910,CONTRATACION DEL CURSO-TALLER CREATIVIDAD COMO MOTOR DEL APRENDIZAJE,2014-07-11,2014-07-14,172413.79,MXN,Expirado,No,,,,2014-07-11 00:00:00 GMT,0,0,0,,No MIPYME,"CAPACITADORES CREATIVOS CHIPICHAPE, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=421841
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,621882,SERVICIO DE IMPRESIONES DIVERSAS DE INTRUMENTO PARA DIAGNOSTIGO CICLO ESCOLAR,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N57-2014,2014-07-09 00:00:00 GMT,2014-07-04 09:32,2014-07-04 10:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Mixta,637689,SERVICIO DE IMPRESIONES DIVERSAS DE INTRUMENTO PARA DIAGNOSTIGO CICLO ESCOLAR,2014-07-10,2014-07-20,2563304.5,MXN,Expirado,No,,,,2014-07-10 00:00:00 GMT,0,0,0,,No MIPYME,"GESTELA EDICIONES, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=415323
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,613684,ADQUISICION DE UNIFORMES PARA EL PROGRAMA DE VERANO SEP-SNTE 2014,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N50-2014,,,2014-06-17 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,606934, ADQUISICION DE UNIFORMES PARA EL PROGRAMA DE VERANO SEP-SNTE 2014,2014-07-04,2014-07-11,380959,MXN,Expirado,No,,,,,0,0,0,,Micro,"SERVICIOS DE APOYO VAFER, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=455352
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,622931,Adquisición de 3000 pines y 500 Cintas porta credencial para el Programa Estímu,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N59-2014,,2014-08-28 18:57,2014-08-28 19:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,576382,Adquisición de 3000 pines y 500 Cintas porta credencial para el Programa Estímu,2014-07-04,2014-07-31,71995,MXN,Expirado,No,,,,2014-07-04 00:00:00 GMT,0,0,0,,Pequeña,"INTEGRACIÓN DE EVENTOS Y CONVENCIONES, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=435116
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,627918,CONTRATACION DEL SERVICIO DE ESTACIONAMIENTO PARA LA DGA,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N63-2014,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,,607251,CONTRATACION DEL SERVICIO DE ESTACIONAMIENTO PARA LA DGA ,2014-07-03,2014-12-31,712500,MXN,Expirado,No,,,,,0,0,0,,Pequeña,PUNTO REAL ESTATE S. DE R.L. DE C.V.,,Habilitado,UC,
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,606083,CONTRATACION DE SERVICIOS EN MATERIA DE CAPACITACION ,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N47-2014,,,2014-06-05 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,631129,CONTRATACION DE SERVICIOS EN MATERIA DE CAPACITACION,2014-07-01,2014-12-31,210000,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,"UNIVERSIDAD LA SALLE, A.C.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=404118
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,623998,Servicios Digitales de Telefonía Local y Larga Distancia para la AFSEDF,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N60-2014,,2014-10-16 17:57,2014-10-17 17:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,665427,Servicios Digitales de Telefonía Local y Larga Distancia para la AFSEDF,2014-07-01,2014-12-31,47070.4,MXN,Expirado,No,,,,2014-07-01 00:00:00 GMT,0,0,0,,No MIPYME,ALESTRA S DE RL DE CV,No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=474604
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,617939,COMPRA DE MATERIAL PARA EL PAGO DE BECAS,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N56-2014,,2014-10-16 17:51,2014-10-17 13:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,606991, COMPRA DE MATERIAL PARA EL PAGO DE BECAS ,2014-07-01,2014-07-04,119340,MXN,Expirado,No,,,,,0,0,0,,Micro,DUAL SERVIEMPRESAS SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=412576
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,614278,"ADQUISICION DE 10,200 FAJILLAS DE VALES DE COMIDA PARA PERSONAL ",07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N53-2014,,,2014-06-18 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,607891,"ADQUISICION DE 10,200 FAJILLAS DE VALES DE COMIDA PARA PERSONAL ",2014-06-24,2014-06-24,368067,MXN,Expirado,No,,,,,0,0,0,,Mediana,EFECTIVALE S DE RL DE CV,No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=410156
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,617048,ADQUISICION DE BOX LUNCH PARA EL PROGRAMA DE VERANO SEP-SNTE 2014,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N54-2014,,,2014-06-20 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,606971,ADQUISICION DE BOX LUNCH PARA EL PROGRAMA DE VERANO SEP-SNTE 2014 ,2014-06-23,2014-07-21,37500,MXN,Expirado,No,,,,,0,0,0,,Micro,"INTEGRACIÓN DE EVENTOS Y CONVENCIONES, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=411954
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,606909,"CONTRATACIÓN DEL TALLER LEAMOS MEJOR DÍA A DÍA, EDUCACIÓN ESPECIAL ",12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N48-2014,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,,607073,"CONTRATACIÓN DEL TALLER LEAMOS MEJOR DÍA A DÍA, EDUCACIÓN ESPECIAL ",2014-06-23,2014-06-25,130000,MXN,Expirado,No,,,,,0,0,0,,Micro,CAPACITADORES CREATIVOS CHIPICHAPE SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=404694
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,613710,SERVICIO DE CAPACITACION DENOMINADA CONSTRUCCION DE AMBIENTES DE CONVIVENCIA ,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N51-2014,,2014-10-23 18:26,2014-10-23 18:30,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,664635,SERVICIO DE CAPACITACION DENOMINADA CONSTRUCCION DE AMBIENTES DE CONVIVENCIA ,2014-06-20,2014-07-31,338448.28,MXN,Expirado,No,,,,2014-06-20 00:00:00 GMT,0,0,0,,Pequeña,NELIA E. TELLO PEÓN,,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=471610
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,603849,CONTRATACION DE SERVICIOS PARA EL XXXII CONCURSO DE INTERPRETACION DEL HIMNO NAC,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N42-2014,2014-06-09 00:00:00 GMT,,2014-06-05 00:00:00 GMT,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Mixta,637523,CONTRATACION DE SERVICIOS PARA EL XXXII CONCURSO DE INTERPRETACION DEL HIMNO NAC,2014-06-10,2014-06-10,220100,MXN,Expirado,No,,,,2014-06-10 00:00:00 GMT,0,0,0,,No MIPYME,RODOLFO EDUARDO CASTRO ESPARZA,,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=402668
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,603877,ADQUISICION DE DIVERSOS MATERIALES PARA EL EVENTO DENOMINADO XXXII CONCURSO DE ,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N43-2014,2014-06-09 00:00:00 GMT,,2014-06-05 00:00:00 GMT,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,637545,ADQUISICION DE DIVERSOS MATERIALES PARA EL EVENTO DENOMINADO XXXII CONCURSO DE,2014-06-10,2014-06-10,203980,MXN,Expirado,No,,,,2014-06-10 00:00:00 GMT,0,0,0,,No MIPYME,"OPERADORA COVIVAS, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=402692
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,603877,ADQUISICION DE DIVERSOS MATERIALES PARA EL EVENTO DENOMINADO XXXII CONCURSO DE ,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N43-2014,2014-06-09 00:00:00 GMT,,2014-06-05 00:00:00 GMT,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,637556,ADQUISICION DE DIVERSOS MATERIALES PARA EL EVENTO DENOMINADO XXXII CONCURSO DE,2014-06-10,2014-06-10,70258.56,MXN,Expirado,No,,,,2014-06-10 00:00:00 GMT,0,0,0,,No MIPYME,"GRUPO COMERCIAL REYFE, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=402692
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,603934,"Curso Taller ""Mediación Escolar""",07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N45-2014,,2014-05-29 18:30,2014-05-30 17:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,607689,"Curso Taller ""Mediación Escolar"" ",2014-06-04,2014-06-13,192000,MXN,Expirado,No,,,,,0,0,0,,Mediana,"INSTITUTO DE INVESTIGACIÓN Y ESTUDIOS PARA LA PAZ, A.C.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=402749
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,603901,CONTRATACIÓN DEL SERVICIO DE SUMINISTRO DE AGUA TRATADA EN LA ESEF,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N44-2014,,,2014-05-30 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,629253,CONTRATACIÓN DEL SERVICIO DE SUMINISTRO DE AGUA TRATADA EN LA ESEF,2014-06-01,2014-12-31,250000,MXN,Expirado,No,,,,,0,0,0,,Micro,"AGUAS TRATADAS DE IZTACALCO, S.A.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=402700
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,601790,"Cursos en Línea de Capacidades gerenciales: Liderazgo, Trabajo en Equipo Orienta",07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N41-2014,,2014-10-16 17:27,2014-10-17 17:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,657685,"Cursos en Línea de Capacidades gerenciales: Liderazgo, Trabajo en Equipo Orientación a Resultados, Negociación y Visión Estratégica ",2014-06-01,2014-10-31,202500,MXN,Expirado,No,,,,2014-06-01 00:00:00 GMT,0,0,0,,No MIPYME,DIDAXIS MEDIA S DE RL DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=401290
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,604975,CONTRATACION DE SERVICIOS VARIOS PARA EVENTO,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N46-2014,,,,Nacional,Servicios,Adjudicación Directa Federal,,637589,CONTRATACION DE SERVICIOS VARIOS PARA EVENTO,2014-05-31,2014-06-14,632500,MXN,Expirado,No,,,,2014-05-31 00:00:00 GMT,0,0,0,,No MIPYME,RODOLFO EDUARDO CASTRO ESPARZA,,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=403456
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,604975,CONTRATACION DE SERVICIOS VARIOS PARA EVENTO,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N46-2014,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,,607113,CONTRATACION DE SERVICIOS VARIOS PARA EVENTO ,2014-05-30,2014-05-31,353670,MXN,Expirado,No,,,,2014-06-04 00:00:00 GMT,0,0,0,,No MIPYME,"GRUPO COMERCIAL REYFE, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=403456
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,593397,ADQUISICIÓN DE TARJETAS ELECTRÓNICAS DE BANDA MAGNÉTICA PARA EL SUMINISTRO DE GA,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N36-2014,2014-05-16 00:00:00 GMT,2014-05-19 16:10,2014-05-20 11:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,636871,ADQUISICIÓN DE TARJETAS ELECTRÓNICAS DE BANDA MAGNÉTICA PARA EL SUMINISTRO DE GA,2014-05-28,2014-12-31,1919615.6,MXN,Expirado,No,,,,2014-05-28 00:00:00 GMT,0,0,0,,No MIPYME,SODEXO MOTIVATION SOLUTIONS MEXICO SA DE CV,No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=395386
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,581533,"CONTRATACION ABIERTA DEL SERVICIO DE SUMINISTRO DE VIVERES PERECEDEROS, NO PEREC",01. Licitación Pública Nacional LAASSP,LA-011C00999-N27-2014,2014-05-09 00:00:00 GMT,2014-04-16 17:05,2014-05-02 10:00,Nacional,Adquisiciones,Licitación Pública,Mixta,632012,"CONTRATACION ABIERTA DEL SERVICIO DE SUMINISTRO DE VIVERES PERECEDEROS, NO PEREC",2014-05-16,2014-12-31,5851060,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,PROCESADORA Y DISTRIBUIDORA LOS CHANEQUES SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=386950
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,589537,"CAPACITACIÓN ""DOCTORADO EN EDUCACIÓN""",07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N32-2014,,2014-10-16 13:39,2014-10-16 17:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,629818,"CAPACITACIÓN ""DOCTORADO EN EDUCACIÓN"" ",2014-05-16,2014-12-30,57758.62,MXN,Expirado,No,,,,,0,0,0,,Pequeña,"INSTITUTO MEXICANO DE ESTUDIOS SUPERIORES EN EDUCACIÓN, A.C.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=392708
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,595221,CONTRATACIÓN ABIERTA DEL SUMINISTRO DE GAS L.P. ,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N38-2014,,2014-05-13 18:26,2014-05-14 16:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,607877,SUMINISTRO DE GAS A LAS DIFERENTES UNIDADES ADMINISTRATIVAS DE LA AFSEDF,2014-05-16,2014-12-31,3003963.3,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,GARZA GAS SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=396718
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,581533,"CONTRATACION ABIERTA DEL SERVICIO DE SUMINISTRO DE VIVERES PERECEDEROS, NO PEREC",01. Licitación Pública Nacional LAASSP,LA-011C00999-N27-2014,2014-05-09 00:00:00 GMT,2014-04-16 17:05,2014-05-02 10:00,Nacional,Servicios,Licitación Pública,Mixta,630057,"CONTRATACION ABIERTA DEL SERVICIO DE SUMINISTRO DE VIVERES PERECEDEROS, NO PERECEDEROS ",2014-05-16,2014-12-31,8638957.14,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,"Productos Serel, S.A. de C.V.",No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=386950
