GOBIERNO,SIGLAS,DEPENDENCIA,CLAVEUC,NOMBRE_DE_LA_UC,RESPONSABLE,NUMERO_EXPEDIENTE,TITULO_EXPEDIENTE,PLANTILLA_EXPEDIENTE,NUMERO_PROCEDIMIENTO,EXP_F_FALLO,PROC_F_PUBLICACION,FECHA_APERTURA_PROPOSICIONES,CARACTER,TIPO_CONTRATACION,TIPO_PROCEDIMIENTO,FORMA_PROCEDIMIENTO,CODIGO_CONTRATO,TITULO_CONTRATO,FECHA_INICIO,FECHA_FIN,IMPORTE_CONTRATO,MONEDA,ESTATUS_CONTRATO,ARCHIVADO,RAMO,CLAVE_PROGRAMA,APORTACION_FEDERAL,FECHA_CELEBRACION,CONTRATO_MARCO,COMPRA_CONSOLIDADA,PLURIANUAL,CLAVE_CARTERA_SHCP,ESTRATIFICACION_MUC,PROVEEDOR_CONTRATISTA,ESTRATIFICACION_MPC,ESTATUS_EMPRESA,CUENTA_ADMINISTRADA_POR,ANUNCIO
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,410781,CONTRATACION DE SERVICIO INTEGRAL DE EVENTO ALUMNOS DISTINGUIDOS DE ESCUELAS,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N76-2013,,2013-06-21 12:23,2013-06-24 13:00,Nacional,Servicios,Adjudicación Directa Federal,,476875,REUNIÓN DE ALUMNOS DISTINGUIDOS DE ESCUELAS SECUNDARIAS TÉCNICAS EN EL DISTRITO FEDERAL,2013-06-24,2013-07-03,777148.81,MXN,Expirado,No,,,,,1,0,0,,No MIPYME,"Viajes Premier, S.A.",Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=269075
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,408498,CONTRATACION DE SERVICIO INTEGRAL DE EVENTO PARA SECUNDARIA TECNICA,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N75-2013,,2013-06-18 10:46,2013-06-19 13:00,Nacional,Servicios,Adjudicación Directa Federal,,476869,NOVENO CONGRESO LA INFORMÁTICA EN ESCUELAS SECUNDARIAS DEL D.F..,2013-06-22,2013-06-28,155778,MXN,Expirado,No,,,,,1,0,0,,No MIPYME,Easy Travel Network S.A. de C.V.,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=267399
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,393284,CONTRATACION DEL SERVICIO DE FUMIGACION A PLANTELES ESCOLARES,01. Licitación Pública Nacional LAASSP,LA-011C00999-N63-2013,2013-06-20 00:00:00 GMT,2013-05-28 17:20,2013-06-14 10:00,Nacional,Servicios,Licitación Pública,Mixta,472408, CONTRATACION DEL SERVICIO DE FUMIGACION A PLANTELES ESCOLARES ,2013-06-21,2013-12-31,3469515,MXN,Expirado,No,,,,,0,0,0,,Pequeña,ROOST CONTROL DE PLAGAS Y SERVICIOS SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=259765
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,393265,ADQUISICIÓN DE MATERIAL DIDACTICO Y/O CAJA DE PATIO DE EDUCACION FISICA,01. Licitación Pública Nacional LAASSP,LA-011C00999-N62-2013,2013-06-19 00:00:00 GMT,2013-05-28 17:41,2013-06-13 09:00,Nacional,Adquisiciones,Licitación Pública,Mixta,472314,ADQUISICIÓN DE MATERIAL DIDÁCTICO Y/O CAJA DE PATIO DE EDUCACIÓN FÍSICA,2013-06-19,2013-07-19,19596335,MXN,Expirado,No,,,,,0,0,0,,Mediana,EL SURTIDOR DIDACTICO DE VERACRUZ SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=259757
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,393265,ADQUISICIÓN DE MATERIAL DIDACTICO Y/O CAJA DE PATIO DE EDUCACION FISICA,01. Licitación Pública Nacional LAASSP,LA-011C00999-N62-2013,2013-06-19 00:00:00 GMT,2013-05-28 17:41,2013-06-13 09:00,Nacional,Adquisiciones,Licitación Pública,Mixta,472315,ADQUISICIÓN DE MATERIAL DIDÁCTICO Y/O CAJA DE PATIO DE EDUCACIÓN FÍSICA,2013-06-19,2013-07-19,6063200,MXN,Expirado,No,,,,,0,0,0,,Mediana,REASONING THE MATHEMATICS SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=259757
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,405493,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO A INMUEBLES PROPIEDAD DE LA SEP,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N72-2013,,,2013-06-14 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,473399,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO A INMUEBLES PROPIEDAD DE LA SEP,2013-06-14,2013-06-22,46660.9,MXN,Expirado,No,,,,,0,0,0,,Micro,LUIS ANTONIO NAVARRO ORTIZ,,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=362890
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,405493,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO A INMUEBLES PROPIEDAD DE LA SEP,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N72-2013,,,2013-06-14 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,473400,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO A INMUEBLES PROPIEDAD DE LA SEP,2013-06-14,2013-06-22,288037.91,MXN,Expirado,No,,,,,0,0,0,,Micro,UDYCOM SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=362890
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,406061,CONTRATACION DE SERVICIO INTEGRAL DE EVENTO PARA LA AFSEDF,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N73-2013,,2013-06-12 15:59,2013-06-13 13:00,Nacional,Servicios,Adjudicación Directa Federal,,476418,"REUNIÓN CON SUPERVISORES GENERALES DE SECTOR Y SUPERVISORES DE ZONA, PARA DISEÑAR ESTRATEGIAS QUE PERMITAN FORTALECER EL LIDERAZGO ACADÉMICO DE LA SUPERVISIÓN.",2013-06-14,2013-06-21,6252145.22,MXN,Expirado,No,,,,,1,0,0,,No MIPYME,"Viajes Premier, S.A.",Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=265529
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,387571,CONTRATACION DEL SISTEMA ADMINISTRADO DE COMPUTO PARA LA AFSEDF,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N56-2013,,,,Nacional,Servicios,Adjudicación Directa Federal,,354889,CONTRATACION DEL SISTEMA ADMINISTRADO DE COMPUTO PARA LA AFSEDF,2013-06-14,2016-06-13,474536127.07,MXN,Activo,No,,,,,0,0,1,,No MIPYME,MAINBIT,No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=251832
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,403870,ADQUISICIÓN DE MATERIAL DIVERSO,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N71-2013,,,2013-06-12 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,473368,ADQUISICIÓN DE MATERIAL DIVERSO UTENSILIOS,2013-06-12,2013-06-24,36235,MXN,Expirado,No,,,,,0,0,0,,Micro,TONANTZIN IYALI MORALES NATERAS,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=362872
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,401138,ADQUISICIÓN DE 1440 GARRAFONES DE AGUA ENBOTELLADA ,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N70-2013,,,2013-06-06 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,365166,ADQUISICIÓN DE 1440 GARRAFONES DE AGUA ENBOTELLADA ,2013-06-10,2013-06-24,50112,MXN,Expirado,No,,,,,0,0,0,,Micro,GRUPO COMERCIAL REYFE SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=261912
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,397397,ADQUISICIÓN DE BIENES PARA ATENDER DIVERSOS REQUERIMIENTOS DE LOS PROGRAMAS,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N68-2013,2013-06-07 00:00:00 GMT,2013-06-05 09:53,2013-06-05 10:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,472829,ADQUISICIÓN DE BIENES PARA ATENDER DIVERSOS REQUERIMIENTOS DE LOS PROGRAMAS,2013-06-07,2013-12-31,354402.63,MXN,Expirado,No,,,,,0,0,0,,Pequeña,COMERCIALIZADORA DE SERVICIOS Y BIENES INDUSTRIAL Y COMERCIAL SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=263780
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,397397,ADQUISICIÓN DE BIENES PARA ATENDER DIVERSOS REQUERIMIENTOS DE LOS PROGRAMAS,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N68-2013,2013-06-07 00:00:00 GMT,2013-06-05 09:53,2013-06-05 10:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,472832,ADQUISICIÓN DE BIENES PARA ATENDER DIVERSOS REQUERIMIENTOS DE LOS PROGRAMAS,2013-06-07,2013-12-31,182000,MXN,Expirado,No,,,,,0,0,0,,Pequeña,SERVICIOS COMERCIALES ORINOCO,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=263780
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,397397,ADQUISICIÓN DE BIENES PARA ATENDER DIVERSOS REQUERIMIENTOS DE LOS PROGRAMAS,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N68-2013,2013-06-07 00:00:00 GMT,2013-06-05 09:53,2013-06-05 10:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,472831,ADQUISICIÓN DE BIENES PARA ATENDER DIVERSOS REQUERIMIENTOS DE LOS PROGRAMAS,2013-06-07,2013-12-31,140600,MXN,Expirado,No,,,,,0,0,0,,Pequeña,G&B PROMOTORA DE EVENTOS SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=263780
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,397397,ADQUISICIÓN DE BIENES PARA ATENDER DIVERSOS REQUERIMIENTOS DE LOS PROGRAMAS,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N68-2013,2013-06-07 00:00:00 GMT,2013-06-05 09:53,2013-06-05 10:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,472830,ADQUISICIÓN DE BIENES PARA ATENDER DIVERSOS REQUERIMIENTOS DE LOS PROGRAMAS,2013-06-07,2013-12-31,161626.92,MXN,Expirado,No,,,,,0,0,0,,Pequeña,CORPORATIVO RIZAV SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=263780
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,397664,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO DE ELEVADORES MARCA SCHIND,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N69-2013,,,,Nacional,Servicios,Adjudicación Directa Federal,,473302,SERVICIO DE MANTENIMIENTO PREVENTIVO DE ELEVADORES MARCA SCHINDLER,2013-06-01,2013-12-31,681666.3,MXN,Expirado,No,,,,,0,0,0,,Mediana,ELEVADORES SCHINDLER SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=259428
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,393958,CONTRATACIÓN CONSOLIDADA DEL SERVICIO DE TRANSPORTE DE ALUMNOS Y PERSONAL,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N64-2013,2013-05-31 00:00:00 GMT,2013-05-21 17:01,2013-05-28 10:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Mixta,472442,CONTRATACIÓN CONSOLIDADA DEL SERVICIO DE TRANSPORTE DE ALUMNOS Y PERSONAL,2013-06-01,2013-12-31,2104260,MXN,Expirado,No,,,,,0,0,0,,Pequeña,RODOLFO EDUARDO CASTRO ESPARZA,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=256607
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,392676,Flete de Agua Potable,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N61-2013,,,2013-05-22 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,472304,Flete de Agua Potable ,2013-06-01,2013-12-31,299760,MXN,Expirado,No,,,,,0,0,0,,Micro,"COMERCIALIZADORA Y DISTRIBUIDORA EGL, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=283145
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,397664,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO DE ELEVADORES MARCA SCHIND,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N69-2013,,,,Nacional,Servicios,Adjudicación Directa Federal,,473300,SERVICIO DE MANTENIMIENTO PREVENTIVO DE ELEVADORES MARCA SCHINDLER,2013-06-01,2013-12-31,208023.2,MXN,Expirado,No,,,,,0,0,0,,Mediana,ELEVADORES SCHINDLER SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=259428
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,397664,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO DE ELEVADORES MARCA SCHIND,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N69-2013,,,,Nacional,Servicios,Adjudicación Directa Federal,,473299,SERVICIO DE MANTENIMIENTO PREVENTIVO DE ELEVADORES MARCA SCHINDLER,2013-06-01,2013-12-31,180073.4,MXN,Expirado,No,,,,,0,0,0,,Mediana,ELEVADORES SCHINDLER SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=259428
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,396972,"Servicio de Impresión para el Premio ""Maestro Rafael Ramírez"" y ""Premio SEP""",07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N67-2013,,,2013-05-30 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,472824,"Servicio de Impresión para el Premio ""Maestro Rafael Ramírez"" y ""Premio SEP"" ",2013-05-31,2013-06-07,119681,MXN,Expirado,No,,,,,0,0,0,,Pequeña,"BAKTUM 13 COMUNICACIÓN, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=258893
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,396554,ADQUISICIÓN DE PRENDAS DE PROTECCIÓN CIVIL DGOSE,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N66-2013,,,2013-05-29 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,472821,ADQUISICIÓN DE PRENDAS DE PROTECCIÓN CIVIL DGOSE,2013-05-29,2013-06-14,112068.68,MXN,Expirado,No,,,,,0,0,0,,Micro,COMERCIALIZADORA Y DISTRIBUCIONES DEL VALLE DE MEXICO SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=258561
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,395741,CONTRATACION DEL CURSO TALLER CONOCIMIENTO Y PLANEACION A TRAVES DE RELACIONES,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N65-2013,,,2013-05-28 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,472817,CURSO TALLER CONOCIMIENTO Y PLANEACION A TRAVES DE RELACIONES,2013-05-28,2013-05-31,353448.28,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,"ASOCIACIÓN MEXICANA DE PROFESIONALES EN EDUCACIÓN, S.C.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=257946
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,389972,ADQUISICIÓN DE MATERIAL DIDACTICO PARA EL PROGRAMA DE VERANO SEP-SNTE-2013,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N59-2013,,,2013-05-16 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,365171,ADQUISICIÓN DE MATERIAL DIDACTICO PARA EL PROGRAMA DE VERANO SEP-SNTE-2013 ,2013-05-27,2013-06-10,90276.46,MXN,Expirado,No,,,,,0,0,0,,Micro,GRUPO COMERCIAL REYFE SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=253398
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,376169,ADQUISICIÓN DE VALES DE DESPENSA PARA EL PREMIO SERVIDOR PÚBLICO DEL MES,01. Licitación Pública Nacional LAASSP,LA-011C00999-N34-2013,2013-05-17 00:00:00 GMT,2013-04-25 12:49,2013-05-14 10:00,Nacional,Adquisiciones,Licitación Pública,Mixta,470842,ADQUISICION DE VALES DE DESPENSA PARA EL PREMIO EL SERVIDOR PÚBLICO DEL MES,2013-05-25,2013-12-31,11222540.59,MXN,Expirado,No,,,,,0,0,0,,Pequeña,EDENRED MEXICO SA DE CV,No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=243473
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,391447,ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA EL PROGRAMA DE VERANO SEP-SNTE-2013,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N60-2013,,,2013-05-20 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,472229,ADQUISICIÓN DE MATERIAL DE LIMPIEZA PARA EL PROGRAMA DE VERANO SEP-SNTE-2013. ,2013-05-21,2013-07-15,43103.36,MXN,Expirado,No,,,,,0,0,0,,Micro,"SERVICIOS DE APOYO VAFER, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=254483
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,389967,RENTA DE EQUIPO DE SONIDO PARA LA INAUGURACIÓN Y CLAUSURA DEL PROGRAMA DE VERANO,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N58-2013,,,2013-05-16 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,472195,RENTA DE EQUIPO DE SONIDO PARA LA INAUGURACIÓN Y CLAUSURA DEL PROGRAMA DE VERANO,2013-05-17,2013-08-09,23337.93,MXN,Expirado,No,,,,,0,0,0,,Micro,COMERCIALIZADORA Y DISTRIBUCIONES DEL VALLE DE MEXICO SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=253393
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,384500,CONTRATACION DEL SERVICIO DE MONITORES PARA EL PROGRAMA DE VERANO SEP-SNTE/2013,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N51-2013,,,2013-05-03 00:00:00 GMT,Nacional,Servicios,Adjudicación Directa Federal,Mixta,471635,SERVICIO DE MONITORES PARA EL PROGRAMA DE VERANO SEP-SNTE/2013,2013-05-16,2013-08-09,314689,MXN,Expirado,No,,,,,0,0,0,,Micro,OPERADORA PROFESOR CHIFLADO SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=249463
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,382837,ADQUISICION DE PRENDAS DE VESTIR UNIFORMES PARA PERSONAL DE LA DGA,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N45-2013,2013-05-08 00:00:00 GMT,2013-04-29 10:18,2013-05-07 10:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,471422, ADQUISICION DE PRENDAS DE VESTIR UNIFORMES PARA PERSONAL DE LA DGA ,2013-05-13,2013-05-20,304000,MXN,Expirado,No,,,,,0,0,0,,Micro,GRUPO LAFI SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=248385
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,382837,ADQUISICION DE PRENDAS DE VESTIR UNIFORMES PARA PERSONAL DE LA DGA,04. Invitación a cuando menos tres Nacional LAASSP,IA-011C00999-N45-2013,2013-05-08 00:00:00 GMT,2013-04-29 10:18,2013-05-07 10:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,471423, ADQUISICION DE PRENDAS DE VESTIR UNIFORMES PARA PERSONAL DE LA DGA ,2013-05-13,2013-05-20,122800,MXN,Expirado,No,,,,,0,0,0,,Micro,GRUPO VANITY SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=248385
