GOBIERNO,SIGLAS,DEPENDENCIA,CLAVEUC,NOMBRE_DE_LA_UC,RESPONSABLE,NUMERO_EXPEDIENTE,TITULO_EXPEDIENTE,PLANTILLA_EXPEDIENTE,NUMERO_PROCEDIMIENTO,EXP_F_FALLO,PROC_F_PUBLICACION,FECHA_APERTURA_PROPOSICIONES,CARACTER,TIPO_CONTRATACION,TIPO_PROCEDIMIENTO,FORMA_PROCEDIMIENTO,CODIGO_CONTRATO,TITULO_CONTRATO,FECHA_INICIO,FECHA_FIN,IMPORTE_CONTRATO,MONEDA,ESTATUS_CONTRATO,ARCHIVADO,RAMO,CLAVE_PROGRAMA,APORTACION_FEDERAL,FECHA_CELEBRACION,CONTRATO_MARCO,COMPRA_CONSOLIDADA,PLURIANUAL,CLAVE_CARTERA_SHCP,ESTRATIFICACION_MUC,PROVEEDOR_CONTRATISTA,ESTRATIFICACION_MPC,ESTATUS_EMPRESA,CUENTA_ADMINISTRADA_POR,ANUNCIO
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,218625,CONSTRUCCION SEGUNDA ETAPA GOLFO PERSICO Y GOLFO DE CALIFORNIA,16. Licitación Pública Nacional LOPSRM,LO-009J2Y001-N36-2012,2012-07-30 00:00:00 GMT,2012-07-12 17:25,2012-07-24 09:00,Nacional,Obra Pública,Licitación Pública,Mixta,162408,"CONSTRUCCIÓN DE LA SEGUNDA ETAPA DE LAS VIALIDADES GOLFO PÉRSICO Y  PROLONGACIÓN GOLFO DE CALIFORNIA NORTE, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMAULIPAS.",2012-08-02,2012-08-31,5838866.27,MXN,Expirado,No,,,,,0,0,0,,Mediana,ALVARGA CONSTRUCCIONES,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=136591
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,217353,ESTUDIO MATERIAL CONSTRUCCION ESCOLLERAS,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N35-2012,,2012-07-11 19:13,2012-07-16 15:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,161092,"ESTUDIO PARA CARACTERIZACIÓN DEL MATERIAL DE CONSTRUCCIÓN DE ESCOLLERAS, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-07-23,2012-09-05,333913.07,MXN,Expirado,No,,,,,0,0,0,,Pequeña,"LABORATORIOS Y SUMINISTROS INDUSTRIALES, S.A. DE C.V.",Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=135409
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y002,API-Altamira-DEPARTAMENTO DE RECURSOS MATERIALES,Denisse Ramirez Diaz,208003,SERVICIOS PARA LA REALIZACIÓN DEL PMDP DEL PUERTO DE ALTAMIRA 2013-18          ,01. Licitación Pública Nacional LAASSP,LA-009J2Y002-N47-2012,2012-07-17 00:00:00 GMT,2012-06-27 17:59,2012-07-12 09:00,Nacional,Servicios,Licitación Pública,Mixta,209644,SERVICIOS PARA LA REALIZACIÓN DEL PMDP 2013-2018,2012-07-20,2013-05-20,1550000,MXN,Expirado,No,,,,2012-07-20 00:00:00 GMT,0,0,1,,Pequeña,A F H CONSULTORES Y ASOCIADOS SC,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=129105
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,208458,PROYECTO PASOS A DESNIVEL,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N32-2012,2012-07-12 00:00:00 GMT,2012-07-02 16:12,2012-07-09 15:00,Nacional,Servicios Relacionados con la OP,Invitación a Cuando Menos 3 Personas,Mixta,161007,"PROYECTO DE INTERSECCIONES A DESNIVEL EN EL KM 4+600 DEL BLVD. DE LOS RÍOS Y CALLE RIO TAMESÍ Y KM 6+940 DEL BLVD. DE LOS RÍOS Y LIBRAMIENTO ALTAMIRA, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-07-17,2012-10-14,2646803.56,MXN,Expirado,No,,,,,0,0,0,,Pequeña,COLINAS DE BUEN,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=129651
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,209749,ESTRUCTURACION DE EXPEDIENTE ,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N33-2012,,2012-07-02 09:10,2012-07-04 15:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,161056,"SERVICIO DE ESTRUCTURACIÓN DE EXPEDIENTE Y SOLICITUD DE MODIFICACIÓN DEL RESOLUTIVO S.G.P.A./DGIRA.DDT.0371/06 PARA LA INCORPORACIÓN DE PROYECTO, EN EL PUERTO INDUSTRIAL DE ALTAMIRA TAMPS.",2012-07-09,2012-08-27,189300.71,MXN,Expirado,No,,,,,0,0,0,,Pequeña,INTEGRA AMBIENTE E INGENIERIA,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=130453
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,192688,PROYECTO RAMAL,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N30-2012,,2012-05-31 15:18,2012-06-04 16:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,160975,"PROYECTO Y VERIFICACIÓN DE RAMALES PARA INTERCONEXIÓN No.2 (KM 3+825.105) Y No.3 (KM 8+924.873) Y VERIFICACIÓN DEL PROYECTO SERVICIO DE OBTURACIÓN Y PERFORACIÓN LÍNEA VIVA KM 799+674 Y KM 809+573, AMBOS EN GASODUCTO DE 48¿Ø D.N. CACTUS-SAN FERNANDO, EN EL ",2012-07-03,2012-08-08,835528.83,MXN,Expirado,No,,,,,0,0,0,,Pequeña,"CONSULTORIA, INGENIERIA Y SERVICIOS AR, S.A. DE C.V.",,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=118988
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,305469,CONSTRUCCIÓN DE LADEROS EN VÍA MINERALES ,16. Licitación Pública Nacional LOPSRM,LO-009J2Y001-N68-2012,2012-12-06 00:00:00 GMT,2012-11-15 18:23,2012-11-30 10:00,Nacional,Obra Pública,Licitación Pública,Mixta,350538,"CONSTRUCCIÓN DE LADEROS EN VÍA MINERALES Y PROLONGACIÓN DE ESPUELA CON LADERO DE VÍA INTERMODAL, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-06-11,2013-06-08,29240208.62,MXN,Expirado,No,,,,,0,0,1,,Mediana,DLG INDUSTRIAS SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=195074
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,179765,ELABORACIÓN DE PROYECTO ELÉCTRICO DE LAS VIALIDADES ,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N28-2012,,2012-05-03 18:51,2012-05-07 11:30,Nacional,Servicios,Adjudicación Directa Federal,,160898,"ELABORACIÓN DE PROYECTO ELÉCTRICO Y DE ALUMBRADO DE LAS VIALIDADES RIO PANUCO, SOTO LA MARINA, GOLFO PÉRSICO, MAR MEDITERRÁNEO, ACCESO A SEMAR Y LÍNEA HACIA EL FARO, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-05-31,2012-06-19,332891.76,MXN,Expirado,No,,,,,0,0,0,,Micro,CARLOS JOERS GOMEZ,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=110270
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,179740,MANTENIMIENTO A LA SUBESTACION DEL EDIFICIO ANTIGUO DE LA API ALTAMIRA,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N27-2012,,2012-05-03 18:19,2012-05-07 11:00,Nacional,Obra Pública,Adjudicación Directa Federal,,160765,"MANTENIMIENTO A SUBESTACIÓN DEL EDIFICIO ANTIGUO DE API, CAPITANIA DE PUERTO Y ESTACIONAMIENTO CENTRAL, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-05-31,2012-06-19,641941.75,MXN,Expirado,No,,,,,0,0,0,,Micro,CARLOS JOERS GOMEZ,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=110258
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,209275,ESTUDIOS DE GEOTECNIA PARA PAVIMENTOS,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N34-2012,,,,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,138494,"ESTUDIOS DE GEOTECNIA PARA PAVIMENTOS EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-05-30,2012-06-13,41000.32,MXN,Expirado,No,,,,2012-05-31 00:00:00 GMT,0,0,0,,Pequeña,"LABORATORIO DE SUELOS Y CONTROL DE CALIDAD, S.A DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=151666
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,189165,ELABORACIÓN DE PRESUPUESTO,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N29-2012,,2012-05-23 18:57,2012-05-25 09:30,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,124092,"APOYO TÉCNICO EN LA ELABORACIÓN DE PRESUPUESTOS Y PROGRAMACIÓN, DE OBRAS PÚBLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS",2012-05-29,2012-12-25,170740.78,MXN,Expirado,No,,,,2012-05-29 00:00:00 GMT,0,0,0,,Micro,LUIS FERNANDO LOPEZ BALBOA,No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=116480
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,177793,CARRIL SOBREDIMENSIONADO,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N23-2012,2012-05-16 00:00:00 GMT,2012-04-27 20:04,2012-05-07 14:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,124219,"CONSTRUCCIÓN DE CARRIL DE SOBREDIMENSIONADOS EN CALLE TAMESÍ, TRAMO DEL KM 0+790 AL KM 1 + 285, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-05-23,2012-07-21,5224710.45,MXN,Expirado,No,,,,,0,0,0,,Pequeña,DESARROLLADORA CAVA SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=109127
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,179672,TRABAJOS AHORRO DE ENERGIA CASETA ADUANA,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N26-2012,,2012-05-03 17:23,2012-05-07 16:00,Nacional,Obra Pública,Adjudicación Directa Federal,,124145,"TRABAJOS DE MANTENIMIENTO PARA AHORRO EN CONSUMO DE ENERGÍA EN MODULOS DE EXPORTACIÓN ADUANA Y CASETA DE REVISIÓN PEATONAL PARA ACCESO AL RECINTO PORTUARIO, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-05-22,2012-05-31,29787.06,MXN,Expirado,No,,,,2012-05-18 00:00:00 GMT,0,0,0,,Micro,"INTELLIPRODUCTS, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=110230
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,172908,BARRIDO MECANICO,16. Licitación Pública Nacional LOPSRM,LO-009J2Y001-N20-2012,2012-05-15 00:00:00 GMT,2012-04-19 14:17,2012-05-04 09:00,Nacional,Obra Pública,Licitación Pública,Mixta,124350,"MANTENIMIENTO DE VIALIDADES MEDIANTE BARRIDO MECÁNICO, AÑOS 2012- 2013, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-05-21,2013-12-12,5600685.1,MXN,Expirado,No,,,,,0,0,1,,Pequeña,CONSTRUCTORA MUNDI,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=106200
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,177916,SUPERVISIÓN MANTENIMIENTO A VIAS,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N25-2012,,2012-04-27 20:30,2012-05-02 13:30,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,124169,"COORDINACIÓN, SUPERVISIÓN Y CONTROL DE LA OBRA: MANTENIMIENTO A VÍAS FERREAS LADEROS 1, 4 Y 5, AÑO 2012, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAM.",2012-05-07,2012-12-28,193999.37,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,ROGELIO ARTEAGA RUIZ,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=109129
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,173264,SUPERVISION MAR BALTICO,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N21-2012,2012-04-26 00:00:00 GMT,2012-04-20 10:33,2012-04-24 15:00,Nacional,Servicios Relacionados con la OP,Invitación a Cuando Menos 3 Personas,Mixta,124258,"COORDINACIÓN, SUPERVISIÓN Y CONTROL DE LA OBRA: ¿CONSTRUCCIÓN DE PRIMERA ETAPA DE VIALIDAD MAR BALTICO TRAMO KM 0+000 AL KM 0+670, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS",2012-05-02,2012-08-09,677918.64,MXN,Expirado,No,,,,,0,0,0,,Pequeña,ITEKMAR SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=106475
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,170308,LIMPIEZA Y DESAZOLVE DE ALCANTARILLAS,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N19-2012,2012-04-26 00:00:00 GMT,2012-04-12 17:30,2012-04-19 15:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,124363,"LIMPIEZA Y DESAZOLVE DE ALCANTARILLAS, DRENES PLUVIALES, CUNETAS Y CANALES DE DESAGÜE EN EL RECINTO PORTUARIO Y ZONA DE DESARROLLO, AÑO 2012, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-05-02,2012-12-26,2498041.79,MXN,Expirado,No,,,,,0,0,0,,Pequeña,EQUIPRENT DE MEXICO SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=104176
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,169271,ALUMBRADO SUBESTACION,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N18-2012,2012-04-24 00:00:00 GMT,2012-04-11 12:15,2012-04-17 15:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,124374,"ALUMBRADO EN FRACCIONAMIENTO SUBESTACION, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-04-29,2012-07-27,1652460.12,MXN,Expirado,No,,,,,0,0,0,,Pequeña,GRUPO INDUSTRIAL DE PROYECTO Y CONSTRUCCION DEL GOLFO,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=103528
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,169086,ILUMINACION PANUCO Y TUXPAN,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N17-2012,2012-04-24 00:00:00 GMT,2012-04-11 11:48,2012-04-17 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,124605,"SISTEMA DE ILUMINACIÓN EN LAS VIALIDADES PANUCO Y TUXPAN, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-04-29,2012-07-27,3263109.21,MXN,Expirado,No,,,,,0,0,0,,Pequeña,TERRAMARE CONSTRUCCIONES SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=103520
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,160739,VIALIDAD MAR BALTICO,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N12-2012,2012-04-17 00:00:00 GMT,2012-03-22 20:40,2012-04-02 15:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,124786,"CONSTRUCCION DE PRIMERA ETAPA DE VIALIDAD MAR BALTICO TRAMO KM 0+000 AL KM 0+670, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-04-24,2012-07-22,4697169.76,MXN,Expirado,No,,,,,0,0,0,,Pequeña,CONSTRUCTORA Y ARRENDADORA MOSES SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=98383
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,167696,MANTENIMIENTO DE AREAS VERDES Y LIMPIEZA LIBRAMIENTO,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N16-2012,2012-04-18 00:00:00 GMT,2012-04-04 20:45,2012-04-13 15:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,124682,"MANTENIMIENTO DE AREAS VERDES Y LIMPIEZA DEL LIBRAMIENTO ALTAMIRA, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-04-23,2013-04-22,3725510.36,MXN,Expirado,No,,,,,0,0,1,,Pequeña,PROYECTOS CIVILES E INDUSTRIALES DEL NORESTE SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=102528
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,167557,SUPERVISIÓN MANTENIMIENTO MEDIANTE BARRIDO,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N14-2012,,2012-04-04 15:39,2012-04-09 13:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,110585,"COORDINACIÓN, SUPERVISIÓN Y CONTROL DE LA OBRA: MANTENIMIENTO DE VIALIDADES MEDIANTE BARRIDO MECÁNICO, AÑOS 2012- 2013, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-04-11,2013-10-01,334850.04,MXN,Expirado,No,,,,2012-04-12 00:00:00 GMT,0,0,1,,Micro,SANTIAGO JIMENEZ MEDRANO,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=102440
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,160407,MANTENIMIENTO A SEÑALAMIENTO EN VIALIDADES,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N11-2012,2011-04-02 00:00:00 GMT,2012-03-21 22:56,2012-03-29 10:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,125191,"MANTENIMIENTO A SEÑALAMIENTO HORIZONTAL EN VIALIDADES, AÑO 2012, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-04-09,2012-12-15,4750822.41,MXN,Expirado,No,,,,,0,0,0,,Pequeña,"CHARLES DE MEXICO, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=97976
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,144971,MANTENIMIENTO DREN IPA,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N5-2012,,2012-02-21 12:43,2012-02-22 16:00,Nacional,Obra Pública,Adjudicación Directa Federal,,125483,"MANTENIMIENTO A BASE DE REVESTIMIENTO DE CONCRETO EN DREN UBICADO AL OESTE DE LA TERMINAL IPA, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS. ",2012-03-21,2012-06-11,2124549.01,MXN,Expirado,,,,,2012-03-21 00:00:00 GMT,0,0,0,,Pequeña,DMCM CONSTRUCTORES SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=88387
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,146948,CRUCE DE VIAS,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N9-2012,2012-03-08 00:00:00 GMT,2012-02-23 16:42,2012-02-29 16:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,210142,"CONSTRUCCIÓN DE CRUZAMIENTOS A NIVEL DE VIALIDAD Y VIAS DE FFCC, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAM.",2012-03-16,2012-06-06,4851113.83,MXN,Expirado,No,,,,,0,0,0,,Pequeña,"MOVI-TERRA CONSTRUCCIONES, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=89549
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,146143,LEVANTAMIENTOS TOPOBATIMETRICOS,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N8-2012,2012-03-08 00:00:00 GMT,2012-02-22 17:21,2012-02-27 16:00,Nacional,Servicios Relacionados con la OP,Invitación a Cuando Menos 3 Personas,Mixta,125252,"LEVANTAMIENTO TOPOBATIMÉTRICO  DE RECONOCIMIENTO DE LAS AREAS Y CANALES NAVEGABLES Y ESCOLLERAS NORTE Y SUR, EN EL PUERTO DE ALTAMIRA, TAMPS.",2012-03-15,2013-12-24,3133450.56,MXN,Expirado,No,,,,,0,0,1,,No MIPYME,ERNESTO LOPEZ NABOR,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=89012
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,144999,MANTENIMIENTO DREN AGREGADOS,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N6-2012,,2012-02-21 12:53,2012-02-22 17:00,Nacional,Obra Pública,Adjudicación Directa Federal,,98243,"MANTENIMIENTO A BASE DE REVESTIMIENTO DE CONCRETO EN DREN UBICADO AL ESTE DE LA TERMINAL DE AGREGADOS, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-03-07,2012-06-03,3096739.05,MXN,Expirado,,,,,2012-03-05 00:00:00 GMT,0,0,0,,Pequeña,GRUPO MULTIPLE PARRA S.A. DE C.V.,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=88397
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,141304,AMPLIACIÓN DE AREAS DE OPERACIÓN,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N4-2012,2012-02-29 00:00:00 GMT,2012-02-13 18:58,2012-02-20 16:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,98229,"AMPLIACIÓN DE ÁREAS DE OPERACIÓN PARA TRANSPORTE DE CARGA EN SALIDA DE RUTA FISCAL, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-03-07,2012-07-03,5295398.62,MXN,Expirado,No,,,,2012-03-07 00:00:00 GMT,0,0,0,,Pequeña,PROYECTOS CIVILES E INDUSTRIALES DEL NORESTE SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=85498
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,145400,CONSTRUCCION ANDADORES,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N7-2012,,,,Nacional,Obra Pública,Adjudicación Directa Federal,,98233,"CONSTRUCCIÓN DE ANDADORES PARA INSPECCIÓN SECUNDARIA  DEL SISTEMA ICIS, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2012-02-28,2012-03-19,596777,MXN,Expirado,No,,,,2012-02-24 00:00:00 GMT,0,0,0,,Pequeña,COEYSU SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=88425
